1,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.396725342811,0.603274657189,0.396725342811,0.603274657189,0.603274657189,0.396725342811
6,0.253867798295,0.503715245985,0.195167143951,0.270463546077,0.389475796868,0.461074495397,0.425455357586,0.25743509659,0.475691735815,0.195167143951
11,0.647034873153,0.23067815902,0.566003992138,0.595781264337,0.870583516516,0.20817649931,0.500670605925,0.301781667549,0.456928053219,0.305981592683
16,0.312971652871,0.725103145872,0.677406189125,0.351705646714,0.184135965828,0.730040482263,0.857484173752,0.308126361546,0.766971755199,0.355319482806
21,0.740964227555,0.680875054293,0.367625170674,0.389379415032,0.736234550422,0.147231964692,0.781711825873,0.463519363255,0.628176563481,0.779519902135
26,0.844228740846,0.633219353562,0.563912547379,0.638601444316,0.89505584225,0.84160147308,0.500025115498,0.881182268426,0.859182988335,0.342464176065
31,0.68198794079,0.850277061437,0.718148210757,0.803616659191,0.449544477763,0.799471628978,0.67488136344,0.551382042996,0.659910479908,0.776661771974
36,0.737516503863,0.759544659496,0.712211552004,0.558338238051,0.819926676154,0.55364566759,0.857831017902,0.625758401955,0.732842322952,0.716765087495
41,0.760683507294,0.879949709735,0.913232125717,0.734426674422,0.67437122838,0.844784587337,0.552174656443,0.39543092165,0.740372855424,0.821603180915
46,0.818744603139,0.643019295586,0.746049898374,0.587709187623,0.540783037643,0.652470653568,0.7648601915,0.760486902567,0.523893147231,0.755127126275
51,0.715240560787,0.631489038402,0.770308928397,0.701825000013,0.760009696605,0.901469184832,0.731510081028,0.668774677298,0.78841234663,0.123091676989
56,0.599739218231,0.483103455217,0.836705289727,0.925845145212,0.847245227939,0.731888863353,0.738052864469,0.630201828995,0.776741973918,0.775276308087
61,0.641280057661,0.593865794952,0.558738261503,0.838065305645,0.84828014271,0.63534423998,0.880116009165,0.683091918616,0.820464393564,0.793734308286
66,0.843324782066,0.854579672607,0.718198907075,0.482376929517,0.667930260334,0.786891682777,0.748654515185,0.695189870318,0.859833708645,0.752328176246
71,0.700718583555,0.829568392935,0.797307643303,0.713582591345,0.74278645646,0.713482364963,0.696663653859,0.753957286584,0.789493366964,0.829152731544
76,0.836151131528,0.740408421959,0.700849044649,0.784727004722,0.740242178412,0.898150223373,0.841590190166,0.780083202846,0.839785374708,0.889706031508
81,0.738343682472,0.82041971997,0.859106946057,0.784304366439,0.798172626076,0.781687185931,0.861717113152,0.786302667229,0.81784834085,0.785863221852
86,0.775911519622,0.766325000982,0.609175985662,0.841075589924,0.808927375792,0.618435707658,0.829576060709,0.893246361766,0.874613937064,0.794446228228
91,0.821005673389,0.684535521275,0.841365570473,0.627061088102,0.866541224289,0.92849544104,0.747963852982,0.78379835425,0.758716749649,0.880443768139
96,0.681383964368,0.787630884238,0.824679530565,0.71938910491,0.710174705601,0.707974840107,0.745380367569,0.704106404624,0.759904088124,0.836390176225
