1,0.755054581773,0.735934927467,0.733117227039,0.735158169802,0.734249571599,0.741792479117,0.736457675679,0.738050781765,0.74291772714,0.691661428277
6,0.69605433167,0.647276960436,0.661345167189,0.731259023484,0.771244764375,0.660595447123,0.585537864912,0.729115083152,0.793641113556,0.796022881338
11,0.718206600949,0.749993257257,0.856222005458,0.740328072182,0.737000026722,0.493691976593,0.729844145331,0.729098607095,0.688841445624,0.84736646463
16,0.565927554943,0.735686093702,0.606035473777,0.674360068832,0.741173060462,0.595704676382,0.817634786543,0.671423222566,0.778874860004,0.79732734937
21,0.835445386704,0.852705752553,0.602927349416,0.853298516357,0.860286315967,0.846807053021,0.739024876581,0.785035897026,0.787963612485,0.896290334203
26,0.899666852747,0.792981490619,0.690787384902,0.747630710419,0.431155253123,0.889122121454,0.9080339341,0.579159010653,0.774313685352,0.846014183182
31,0.78746385098,0.700316264364,0.733886451449,0.878925823741,0.784596058758,0.78409142611,0.805965714738,0.839385414791,0.833833517339,0.553807629845
36,0.779188292842,0.749651752596,0.862730765529,0.850523625594,0.869959367563,0.815832863088,0.746911442421,0.846347998913,0.873556517119,0.880337991652
41,0.888650334198,0.887829926868,0.724369301376,0.803820510278,0.852172294792,0.906097465603,0.675630047197,0.825213052133,0.905131221125,0.811874226035
46,0.580833587499,0.866078688991,0.820667108952,0.925797463019,0.697142832813,0.851432699736,0.693268086129,0.367499404184,0.829213951225,0.859282186832
51,0.784727289701,0.871399364846,0.876427481425,0.817060994207,0.731966765956,0.61997665149,0.83288153357,0.864151873649,0.804999249041,0.89927976719
56,0.903423154352,0.650858591127,0.733561097561,0.839251444237,0.874158156849,0.672636984958,0.785740893457,0.876308641431,0.886135500122,0.781472540496
61,0.837830681386,0.829594217641,0.844322577274,0.790317483904,0.831374775648,0.850665667274,0.906953348793,0.834926683176,0.893613374125,0.696418663543
66,0.810304031313,0.819233533446,0.822675397513,0.896870004325,0.79093532301,0.921398641464,0.876012828051,0.847781161775,0.670499251065,0.816523096426
71,0.870764755119,0.885131188307,0.747022766562,0.900871683731,0.834309195604,0.822820914624,0.796493413411,0.843637525484,0.892136243407,0.805843073895
76,0.854077581872,0.898913133143,0.706053907944,0.816587818902,0.787545555041,0.916513347881,0.767398718915,0.664010711299,0.802980156619,0.837071780548
81,0.624216949888,0.770984193285,0.857431122496,0.88464320394,0.845768128534,0.737982767477,0.847944319934,0.783923591737,0.767819517769,0.882056287091
86,0.799733844493,0.838036492678,0.734287030706,0.718297119664,0.804343534438,0.730667617972,0.834820526058,0.833557655372,0.822394050101,0.80214505149
91,0.737836212616,0.739758010776,0.791613746644,0.67284895723,0.733347832387,0.779757878365,0.7776013664,0.856551819082,0.831223407848,0.702338882196
96,0.815900683098,0.864359732591,0.786320753458,0.828016584768,0.842968780394,0.835756079807,0.714628488505,0.689451653106,0.818744558983,0.795519706919
